userID,accm_txn_complete_time
2644,5/13/2022 12:18
2645,5/14/2022 23:57
2646,5/12/2022 16:33
2647,5/13/2022 12:19
2648,5/12/2022 7:24
2649,5/12/2022 7:45
2650,5/14/2022 10:55
2651,5/13/2022 4:34
2652,5/13/2022 20:55
2653,5/14/2022 16:24
2654,5/12/2022 1:31
2655,5/14/2022 13:50
2656,5/14/2022 12:19
2657,5/14/2022 1:39
2658,5/13/2022 14:30
2659,5/13/2022 23:58
2660,5/13/2022 19:03
2661,5/13/2022 18:42
2662,5/12/2022 14:04
2663,5/14/2022 0:53
2664,5/14/2022 17:02
2665,5/14/2022 23:09
2666,5/13/2022 3:27
2667,5/12/2022 20:10
2668,5/14/2022 19:29
2669,5/14/2022 12:16
2670,5/12/2022 23:46
2671,5/12/2022 17:47
2672,5/13/2022 2:29
2673,5/14/2022 6:55
2674,5/13/2022 22:06
2675,5/13/2022 15:04
2676,5/12/2022 21:55
2677,5/13/2022 0:44
2678,5/14/2022 2:13
2679,5/13/2022 22:24
2680,5/12/2022 13:57
2681,5/13/2022 9:48
2682,5/12/2022 2:53
2683,5/12/2022 23:35
2684,5/12/2022 14:36
2685,5/13/2022 11:22
2686,5/13/2022 20:32
2687,5/12/2022 0:51
2688,5/14/2022 2:56
2689,5/13/2022 22:55
2690,5/14/2022 14:27
2691,5/12/2022 12:34
2692,5/13/2022 10:51
2693,5/13/2022 13:26
2694,5/13/2022 7:43
2695,5/12/2022 9:01
2696,5/12/2022 16:39
2697,5/14/2022 14:56
2698,5/14/2022 13:49
2699,5/13/2022 18:42
2700,5/13/2022 4:40
2701,5/12/2022 21:40
2702,5/13/2022 4:28
2703,5/13/2022 22:43
2704,5/12/2022 15:34
2705,5/12/2022 0:39
2706,5/13/2022 6:39
2707,5/14/2022 10:36
2708,5/12/2022 22:03
2709,5/13/2022 19:17
2710,5/14/2022 22:21
2711,5/13/2022 12:47
2712,5/13/2022 4:56
2713,5/12/2022 22:22
2714,5/14/2022 7:29
2715,5/13/2022 18:03
2716,5/14/2022 13:26
2717,5/13/2022 18:45
2718,5/12/2022 5:32
2719,5/14/2022 16:04
2720,5/12/2022 7:57
2721,5/12/2022 10:14
2722,5/13/2022 8:38
2723,5/13/2022 18:45
2724,5/13/2022 21:36
2725,5/13/2022 6:05
2726,5/14/2022 8:38
2727,5/14/2022 17:21
2728,5/14/2022 7:59
2729,5/12/2022 13:37
2730,5/13/2022 2:54
2731,5/12/2022 0:47
2732,5/12/2022 16:49
2733,5/12/2022 12:51
2734,5/14/2022 21:17
2735,5/12/2022 19:02
2736,5/14/2022 6:02
2737,5/12/2022 20:31
2738,5/13/2022 6:31
2739,5/12/2022 0:44
2740,5/14/2022 23:08
2741,5/13/2022 1:35
2742,5/13/2022 13:55
2743,5/12/2022 8:04
2744,5/14/2022 4:19
2745,5/14/2022 6:25
2746,5/13/2022 0:23
2747,5/14/2022 15:32
2748,5/12/2022 2:09
2749,5/13/2022 16:34
2750,5/13/2022 8:38
2751,5/12/2022 10:14
2752,5/14/2022 18:01
2753,5/13/2022 6:30
2754,5/14/2022 6:48
2755,5/13/2022 10:05
2756,5/14/2022 19:51
2757,5/14/2022 0:15
2758,5/14/2022 6:42
2759,5/13/2022 3:02
2760,5/14/2022 8:39
2761,5/14/2022 17:08
2762,5/12/2022 18:13
2763,5/13/2022 12:37
2764,5/14/2022 20:59
2765,5/12/2022 15:42
2766,5/12/2022 14:02
2767,5/14/2022 9:06
2768,5/12/2022 4:26
2769,5/12/2022 6:25
2770,5/12/2022 16:39
2771,5/14/2022 3:52
2772,5/13/2022 20:44
2773,5/12/2022 22:35
2774,5/12/2022 6:32
2775,5/13/2022 18:37
2776,5/13/2022 5:06
2777,5/12/2022 0:01
2778,5/13/2022 1:04
2779,5/14/2022 11:20
2780,5/12/2022 6:51
2781,5/14/2022 1:06
2782,5/14/2022 20:00
2783,5/13/2022 13:03
2784,5/12/2022 15:03
2785,5/14/2022 23:50
2786,5/14/2022 2:34
2787,5/14/2022 3:58
2788,5/12/2022 20:14
2789,5/12/2022 23:58
2790,5/13/2022 4:16
2791,5/13/2022 19:14
2792,5/12/2022 13:23
2793,5/13/2022 19:37
2794,5/12/2022 1:24
2795,5/14/2022 0:25
2796,5/12/2022 21:31
2797,5/14/2022 14:45
2798,5/13/2022 15:52
2799,5/12/2022 20:48
2800,5/12/2022 16:21
2801,5/13/2022 10:01
2802,5/13/2022 0:26
2803,5/12/2022 16:26
2804,5/14/2022 19:29
2805,5/14/2022 23:32
2806,5/14/2022 23:39
2807,5/12/2022 0:50
2808,5/12/2022 23:17
2809,5/12/2022 20:41
2810,5/14/2022 6:47
2811,5/12/2022 6:44
2812,5/14/2022 16:55
2813,5/12/2022 0:34
2814,5/13/2022 2:14
2815,5/13/2022 19:24
2816,5/12/2022 3:45
2817,5/14/2022 21:40
2818,5/14/2022 11:48
2819,5/13/2022 4:08
2820,5/12/2022 13:33
2821,5/14/2022 9:58
2822,5/14/2022 10:19
2823,5/14/2022 3:45
2824,5/14/2022 19:02
2825,5/14/2022 4:17
2826,5/12/2022 4:44
2827,5/14/2022 20:30
2828,5/14/2022 9:14
2829,5/12/2022 8:14
2830,5/12/2022 1:19
2831,5/14/2022 18:31
2832,5/12/2022 23:17
2833,5/14/2022 3:29
2834,5/13/2022 5:20
2835,5/12/2022 2:51
2836,5/13/2022 16:29
2837,5/12/2022 10:19
2838,5/14/2022 6:54
2839,5/12/2022 21:37
2840,5/12/2022 12:06
2841,5/13/2022 4:39
2842,5/14/2022 16:21
2843,5/12/2022 18:10
2844,5/12/2022 19:38
2845,5/14/2022 0:50
2846,5/14/2022 7:36
2847,5/12/2022 6:50
2848,5/12/2022 13:28
2849,5/13/2022 13:25
2850,5/14/2022 7:28
2851,5/14/2022 0:38
2852,5/13/2022 9:49
2853,5/13/2022 9:54
2854,5/13/2022 19:37
2855,5/14/2022 2:04
2856,5/12/2022 21:46
2857,5/12/2022 21:10
2858,5/13/2022 16:12
2859,5/13/2022 8:20
2860,5/12/2022 5:42
2861,5/14/2022 2:53
2862,5/12/2022 20:02
2863,5/12/2022 6:54
2864,5/13/2022 23:24
2865,5/13/2022 18:09
2866,5/14/2022 9:03
2867,5/13/2022 16:32
2868,5/14/2022 8:25
2869,5/12/2022 10:23
2870,5/14/2022 16:04
2871,5/12/2022 23:53
2872,5/12/2022 3:18
2873,5/13/2022 14:57
2874,5/14/2022 11:55
2875,5/12/2022 22:39
2876,5/14/2022 20:59
2877,5/13/2022 0:04
2878,5/12/2022 6:22
2879,5/14/2022 0:03
2880,5/14/2022 1:28
2881,5/13/2022 4:18
2882,5/12/2022 23:42
2883,5/12/2022 23:38
2884,5/13/2022 21:32
2885,5/12/2022 20:09
2886,5/12/2022 5:48
2887,5/12/2022 4:58
2888,5/13/2022 11:52
2889,5/14/2022 16:44
2890,5/14/2022 9:42
2891,5/14/2022 20:01
2892,5/14/2022 19:58
2893,5/14/2022 3:46
2894,5/13/2022 12:38
2895,5/13/2022 4:18
2896,5/14/2022 5:56
2897,5/14/2022 12:12
2898,5/13/2022 9:55
2899,5/12/2022 23:48
2900,5/14/2022 8:42
2901,5/13/2022 5:54
2902,5/14/2022 15:05
2903,5/14/2022 2:23
2904,5/13/2022 13:52
2905,5/13/2022 6:01
2906,5/14/2022 16:01
2907,5/13/2022 1:58
2908,5/14/2022 12:46
2909,5/14/2022 13:43
2910,5/13/2022 21:10
2911,5/13/2022 12:56
2912,5/14/2022 0:29
2913,5/12/2022 16:38
2914,5/14/2022 21:11
2915,5/13/2022 9:40
2916,5/13/2022 6:29
2917,5/13/2022 11:55
2918,5/14/2022 19:43
2919,5/12/2022 1:47
2920,5/14/2022 8:13
2921,5/13/2022 0:10
2922,5/13/2022 7:19
2923,5/14/2022 10:31
2924,5/14/2022 22:29
2925,5/13/2022 1:47
2926,5/12/2022 3:35
2927,5/14/2022 5:17
2928,5/13/2022 3:04
2929,5/14/2022 13:03
2930,5/12/2022 7:23
2931,5/13/2022 10:47
2932,5/12/2022 2:11
2933,5/12/2022 18:58
2934,5/14/2022 7:32
2935,5/13/2022 22:17
2936,5/13/2022 13:45
2937,5/13/2022 10:15
2938,5/12/2022 10:26
2939,5/13/2022 0:14
2940,5/12/2022 21:59
2941,5/13/2022 0:14
2942,5/14/2022 2:10
2943,5/14/2022 2:33
2944,5/13/2022 19:44
2945,5/12/2022 20:33
2946,5/12/2022 12:26
2947,5/14/2022 8:13
2948,5/14/2022 7:23
2949,5/13/2022 10:36
2950,5/12/2022 2:26
2951,5/14/2022 2:44
2952,5/12/2022 12:48
2953,5/14/2022 19:33
2954,5/13/2022 13:05
2955,5/13/2022 8:32
2956,5/12/2022 22:47
2957,5/12/2022 1:59
2958,5/14/2022 13:35
2959,5/12/2022 4:57
2960,5/14/2022 2:33
2961,5/14/2022 11:05
2962,5/13/2022 11:04
2963,5/14/2022 11:35
2964,5/12/2022 4:20
2965,5/14/2022 23:18
2966,5/13/2022 21:22
2967,5/13/2022 5:06
2968,5/12/2022 16:40
2969,5/12/2022 14:42
2970,5/12/2022 0:51
2971,5/13/2022 7:57
2972,5/13/2022 9:07
2973,5/12/2022 18:50
2974,5/13/2022 14:22
2975,5/13/2022 7:34
2976,5/13/2022 15:19
2977,5/13/2022 18:03
2978,5/13/2022 20:16
2979,5/12/2022 13:19
2980,5/14/2022 20:11
2981,5/12/2022 23:29
2982,5/14/2022 4:10
2983,5/13/2022 22:37
2984,5/13/2022 19:20
2985,5/14/2022 3:17
2986,5/12/2022 15:09
2987,5/14/2022 17:47
2988,5/12/2022 11:46
2989,5/12/2022 17:25
2990,5/14/2022 5:22
2991,5/14/2022 2:47
2992,5/14/2022 1:53
2993,5/12/2022 15:50
2994,5/13/2022 3:41
2995,5/13/2022 19:04
2996,5/12/2022 10:30
2997,5/14/2022 11:09
2998,5/13/2022 23:35
2999,5/14/2022 23:43
3000,5/13/2022 16:30
3001,5/13/2022 21:46
3002,5/13/2022 21:10
3003,5/13/2022 4:05
3004,5/13/2022 7:32
3005,5/13/2022 10:40
3006,5/13/2022 23:26
3007,5/14/2022 23:28
3008,5/13/2022 19:25
3009,5/12/2022 18:39
3010,5/13/2022 15:14
3011,5/13/2022 10:02
3012,5/13/2022 4:39
3013,5/12/2022 5:03
3014,5/13/2022 19:16
3015,5/13/2022 17:30
3016,5/12/2022 1:37
3017,5/13/2022 7:56
3018,5/13/2022 6:58
3019,5/13/2022 19:32
3020,5/14/2022 13:57
3021,5/14/2022 5:59
3022,5/12/2022 19:12
3023,5/13/2022 6:35
3024,5/14/2022 12:51
3025,5/13/2022 11:21
3026,5/14/2022 6:02
3027,5/12/2022 1:13
3028,5/13/2022 13:14
3029,5/14/2022 11:59
3030,5/14/2022 0:05
3031,5/14/2022 1:26
3032,5/14/2022 3:01
3033,5/14/2022 13:46
3034,5/12/2022 0:44
3035,5/12/2022 7:07
3036,5/13/2022 4:43
3037,5/13/2022 21:47
3038,5/14/2022 9:25
3039,5/12/2022 2:19
3040,5/12/2022 14:24
3041,5/12/2022 14:18
3042,5/14/2022 7:32
3043,5/14/2022 10:05
3044,5/14/2022 1:17
3045,5/12/2022 6:52
3046,5/14/2022 2:26
3047,5/12/2022 21:23
3048,5/12/2022 3:01
3049,5/12/2022 9:36
3050,5/13/2022 17:01
3051,5/14/2022 13:12
3052,5/14/2022 4:17
3053,5/13/2022 8:58
3054,5/14/2022 19:46
3055,5/14/2022 15:44
3056,5/14/2022 2:28
3057,5/13/2022 10:19
3058,5/14/2022 9:54
3059,5/14/2022 9:44
3060,5/14/2022 19:26
3061,5/12/2022 8:40
3062,5/13/2022 22:51
3063,5/12/2022 7:47
3064,5/12/2022 18:12
3065,5/13/2022 0:07
3066,5/12/2022 21:27
3067,5/14/2022 15:42
3068,5/13/2022 12:37
3069,5/14/2022 9:02
3070,5/14/2022 10:26
3071,5/13/2022 13:45
3072,5/13/2022 16:52
3073,5/12/2022 0:59
3074,5/12/2022 20:48
3075,5/14/2022 14:44
3076,5/14/2022 20:37
3077,5/12/2022 9:49
3078,5/14/2022 6:45
3079,5/13/2022 20:16
3080,5/12/2022 11:08
3081,5/13/2022 0:55
3082,5/14/2022 3:59
3083,5/14/2022 10:57
3084,5/14/2022 19:15
3085,5/12/2022 9:00
3086,5/12/2022 20:00
3087,5/13/2022 0:09
3088,5/14/2022 2:08
3089,5/13/2022 5:33
3090,5/14/2022 22:46
3091,5/13/2022 1:32
3092,5/12/2022 13:24
3093,5/13/2022 5:37
3094,5/13/2022 4:22
3095,5/13/2022 7:50
3096,5/13/2022 19:48
3097,5/12/2022 7:54
3098,5/13/2022 23:48
3099,5/14/2022 11:30
3100,5/12/2022 8:06
3101,5/14/2022 13:06
3102,5/12/2022 12:56
3103,5/13/2022 22:37
3104,5/14/2022 13:17
3105,5/14/2022 17:03
3106,5/12/2022 9:06
3107,5/12/2022 17:49
3108,5/13/2022 11:49
3109,5/14/2022 8:08
3110,5/12/2022 3:54
3111,5/12/2022 8:27
3112,5/12/2022 20:17
3113,5/12/2022 11:56
3114,5/12/2022 17:37
3115,5/13/2022 7:26
3116,5/12/2022 18:29
3117,5/14/2022 20:39
3118,5/14/2022 0:55
3119,5/14/2022 19:48
3120,5/12/2022 17:19
3121,5/13/2022 10:53
3122,5/12/2022 0:22
3123,5/13/2022 19:56
3124,5/12/2022 19:34
3125,5/13/2022 19:01
3126,5/13/2022 11:08
3127,5/13/2022 19:32
3128,5/12/2022 15:50
3129,5/13/2022 3:32
3130,5/12/2022 17:13
3131,5/12/2022 6:59
3132,5/13/2022 2:01
3133,5/14/2022 18:06
3134,5/12/2022 4:07
3135,5/14/2022 2:55
3136,5/12/2022 4:54
3137,5/13/2022 14:13
3138,5/14/2022 20:37
3139,5/14/2022 2:02
3140,5/13/2022 18:07
3141,5/12/2022 10:06
3142,5/13/2022 23:05
3143,5/13/2022 12:03
3144,5/12/2022 1:51
3145,5/12/2022 3:30
3146,5/14/2022 0:40
3147,5/13/2022 10:36
3148,5/12/2022 11:10
3149,5/13/2022 17:18
3150,5/14/2022 1:51
3151,5/12/2022 17:37
3152,5/13/2022 20:22
3153,5/14/2022 16:04
3154,5/14/2022 16:01
3155,5/14/2022 0:15
3156,5/12/2022 19:52
3157,5/12/2022 15:32
3158,5/14/2022 5:28
3159,5/12/2022 13:37
3160,5/13/2022 7:59
3161,5/12/2022 0:37
3162,5/12/2022 23:56
3163,5/14/2022 22:19
3164,5/12/2022 19:34
3165,5/13/2022 1:58
3166,5/12/2022 12:41
3167,5/12/2022 12:48
3168,5/13/2022 14:28
3169,5/12/2022 2:28
3170,5/12/2022 13:15
3171,5/12/2022 23:09
3172,5/13/2022 16:47
3173,5/14/2022 11:22
3174,5/12/2022 13:11
3175,5/14/2022 18:25
3176,5/14/2022 23:46
3177,5/13/2022 1:15
3178,5/13/2022 11:32
3179,5/12/2022 10:15
3180,5/13/2022 8:28
3181,5/13/2022 20:44
3182,5/14/2022 9:16
3183,5/13/2022 16:24
3184,5/14/2022 9:14
3185,5/14/2022 14:08
3186,5/12/2022 20:11
3187,5/14/2022 21:40
3188,5/14/2022 11:43
3189,5/13/2022 12:11
3190,5/13/2022 1:05
3191,5/12/2022 21:39
3192,5/13/2022 18:06
3193,5/12/2022 3:37
3194,5/14/2022 12:52
3195,5/12/2022 13:41
3196,5/14/2022 2:17
3197,5/14/2022 21:41
3198,5/12/2022 10:42
3199,5/12/2022 4:27
3200,5/14/2022 18:17
3201,5/12/2022 21:19
3202,5/13/2022 20:18
3203,5/13/2022 5:13
3204,5/12/2022 4:47
3205,5/14/2022 13:38
3206,5/12/2022 1:48
3207,5/14/2022 8:42
3208,5/14/2022 20:17
3209,5/12/2022 2:33
3210,5/12/2022 0:21
3211,5/14/2022 15:22
3212,5/13/2022 14:17
3213,5/13/2022 18:08
3214,5/12/2022 17:03
3215,5/14/2022 5:56
3216,5/13/2022 23:06
3217,5/12/2022 7:01
3218,5/12/2022 22:41
3219,5/13/2022 20:03
3220,5/14/2022 15:39
3221,5/12/2022 3:31
3222,5/13/2022 2:13
3223,5/13/2022 10:25
3224,5/12/2022 5:18
3225,5/13/2022 5:34
3226,5/12/2022 9:00
3227,5/12/2022 6:47
3228,5/12/2022 8:46
3229,5/14/2022 2:55
3230,5/13/2022 11:09
3231,5/13/2022 4:35
3232,5/14/2022 22:39
3233,5/13/2022 15:48
3234,5/13/2022 9:52
3235,5/14/2022 20:58
3236,5/14/2022 1:18
3237,5/14/2022 21:50
3238,5/12/2022 16:18
3239,5/14/2022 1:56
3240,5/14/2022 3:00
3241,5/13/2022 13:04
3242,5/14/2022 18:31
3243,5/14/2022 11:23
3244,5/13/2022 20:16
3245,5/14/2022 2:40
3246,5/13/2022 18:32
3247,5/14/2022 9:24
3248,5/14/2022 17:51
3249,5/13/2022 19:20
3250,5/13/2022 7:05
3251,5/12/2022 11:42
3252,5/12/2022 5:51
3253,5/12/2022 1:53
3254,5/14/2022 10:22
3255,5/12/2022 3:43
3256,5/14/2022 7:09
3257,5/14/2022 9:59
3258,5/13/2022 7:27
3259,5/13/2022 23:14
3260,5/12/2022 23:22
3261,5/13/2022 14:30
3262,5/12/2022 20:45
3263,5/14/2022 9:14
3264,5/12/2022 15:24
3265,5/12/2022 10:35
3266,5/13/2022 7:09
3267,5/12/2022 5:18
3268,5/13/2022 9:48
3269,5/13/2022 10:00
3270,5/13/2022 18:21
3271,5/14/2022 0:53
3272,5/13/2022 11:17
3273,5/12/2022 9:01
3274,5/13/2022 5:39
3275,5/14/2022 14:02
3276,5/14/2022 13:21
3277,5/12/2022 7:20
3278,5/13/2022 3:12
3279,5/13/2022 22:20
3280,5/13/2022 1:46
3281,5/14/2022 19:00
3282,5/12/2022 14:38
3283,5/13/2022 13:44
3284,5/13/2022 12:06
3285,5/12/2022 13:26
3286,5/14/2022 4:00
3287,5/12/2022 20:16
3288,5/12/2022 13:53
3289,5/13/2022 18:50
3290,5/12/2022 9:12
3291,5/12/2022 14:53
3292,5/13/2022 16:11
3293,5/12/2022 1:00
3294,5/13/2022 8:45
3295,5/12/2022 21:02
3296,5/12/2022 3:10
3297,5/14/2022 4:12
3298,5/14/2022 11:15
3299,5/14/2022 6:35
3300,5/12/2022 18:08
3301,5/12/2022 18:41
3302,5/12/2022 22:13
3303,5/13/2022 1:33
3304,5/12/2022 21:09
3305,5/13/2022 13:15
3306,5/14/2022 18:24
3307,5/14/2022 16:11
3308,5/14/2022 4:51
3309,5/14/2022 21:21
3310,5/14/2022 21:03
3311,5/13/2022 9:58
3312,5/14/2022 15:08
3313,5/12/2022 13:17
3314,5/14/2022 16:07
3315,5/12/2022 6:35
3316,5/13/2022 0:57
3317,5/14/2022 4:43
3318,5/14/2022 21:38
3319,5/12/2022 23:50
3320,5/14/2022 13:49
3321,5/13/2022 19:12
3322,5/14/2022 7:35
3323,5/14/2022 6:09
3324,5/12/2022 7:15
3325,5/13/2022 9:32
3326,5/12/2022 19:23
3327,5/13/2022 3:07
3328,5/12/2022 20:03
3329,5/13/2022 7:51
3330,5/12/2022 19:31
3331,5/13/2022 21:28
3332,5/12/2022 18:02
3333,5/14/2022 23:48
3334,5/14/2022 12:36
3335,5/13/2022 5:55
3336,5/12/2022 9:55
3337,5/14/2022 8:54
3338,5/13/2022 1:02
3339,5/12/2022 0:16
3340,5/13/2022 16:14
3341,5/12/2022 9:19
3342,5/12/2022 19:33
3343,5/12/2022 17:18
3344,5/13/2022 5:06
3345,5/12/2022 22:49
3346,5/12/2022 20:18
3347,5/13/2022 2:36
3348,5/14/2022 11:19
3349,5/12/2022 23:16
3350,5/12/2022 19:22
3351,5/13/2022 3:14
3352,5/13/2022 22:06
3353,5/13/2022 3:26
3354,5/14/2022 1:03
3355,5/14/2022 12:02
3356,5/13/2022 18:51
3357,5/12/2022 12:18
3358,5/14/2022 13:13
3359,5/12/2022 22:37
3360,5/13/2022 8:35
3361,5/13/2022 19:18
3362,5/14/2022 19:54
3363,5/12/2022 17:05
3364,5/14/2022 14:30
3365,5/12/2022 18:21
3366,5/13/2022 9:37
3367,5/14/2022 7:10
3368,5/14/2022 23:40
3369,5/12/2022 23:52
3370,5/14/2022 22:21
3371,5/13/2022 20:26
3372,5/12/2022 10:54
3373,5/13/2022 15:40
3374,5/13/2022 3:10
3375,5/13/2022 6:41
3376,5/14/2022 3:01
3377,5/13/2022 15:26
3378,5/13/2022 11:39
3379,5/12/2022 15:57
3380,5/14/2022 14:21
3381,5/14/2022 7:38
3382,5/14/2022 5:39
3383,5/12/2022 19:01
3384,5/14/2022 19:48
3385,5/14/2022 5:17
3386,5/13/2022 2:01
3387,5/12/2022 7:16
3388,5/13/2022 12:27
3389,5/12/2022 5:28
3390,5/14/2022 13:12
3391,5/13/2022 16:08
3392,5/14/2022 20:25
3393,5/13/2022 19:55
3394,5/12/2022 5:52
3395,5/14/2022 20:44
3396,5/14/2022 2:48
3397,5/14/2022 14:16
3398,5/14/2022 15:36
3399,5/14/2022 20:58
3400,5/12/2022 20:16
3401,5/12/2022 20:55
3402,5/14/2022 23:59
3403,5/13/2022 19:40
3404,5/13/2022 16:12
3405,5/14/2022 18:59
3406,5/14/2022 21:08
3407,5/13/2022 7:21
3408,5/12/2022 14:45
3409,5/14/2022 18:12
3410,5/14/2022 19:22
3411,5/12/2022 2:51
3412,5/12/2022 8:51
3413,5/14/2022 0:14
3414,5/13/2022 5:01
3415,5/12/2022 14:33
3416,5/14/2022 19:10
3417,5/12/2022 17:17
3418,5/13/2022 20:13
3419,5/12/2022 4:46
3420,5/13/2022 1:48
3421,5/12/2022 5:30
3422,5/12/2022 17:38
3423,5/14/2022 6:22
3424,5/12/2022 21:41
3425,5/14/2022 2:31
3426,5/14/2022 8:05
3427,5/13/2022 20:20
3428,5/12/2022 13:19
3429,5/13/2022 9:19
3430,5/14/2022 18:13
3431,5/14/2022 7:38
3432,5/14/2022 22:10
3433,5/12/2022 11:49
3434,5/13/2022 1:25
3435,5/13/2022 3:51
3436,5/13/2022 11:13
3437,5/14/2022 1:36
3438,5/14/2022 12:12
3439,5/13/2022 21:02
3440,5/12/2022 14:18
3441,5/14/2022 5:13
3442,5/12/2022 23:44
3443,5/12/2022 5:01
3444,5/12/2022 21:31
3445,5/13/2022 3:53
3446,5/14/2022 14:19
3447,5/14/2022 12:57
3448,5/12/2022 19:35
3449,5/14/2022 13:56
3450,5/14/2022 11:20
3451,5/13/2022 18:46
3452,5/13/2022 15:49
3453,5/14/2022 10:07
3454,5/12/2022 11:41
3455,5/14/2022 12:46
3456,5/13/2022 23:57
3457,5/12/2022 17:12
3458,5/12/2022 4:25
3459,5/12/2022 4:10
3460,5/12/2022 1:37
3461,5/12/2022 16:38
3462,5/13/2022 13:55
3463,5/13/2022 4:28
3464,5/14/2022 0:46
3465,5/13/2022 15:14
3466,5/13/2022 0:32
3467,5/13/2022 2:17
3468,5/14/2022 12:37
3469,5/14/2022 7:58
3470,5/13/2022 14:17
3471,5/14/2022 4:15
3472,5/13/2022 10:35
3473,5/13/2022 0:14
3474,5/12/2022 14:53
3475,5/13/2022 9:58
3476,5/13/2022 12:05
3477,5/13/2022 13:57
3478,5/14/2022 21:56
3479,5/12/2022 6:10
3480,5/12/2022 2:14
3481,5/12/2022 22:20
3482,5/12/2022 5:57
3483,5/14/2022 21:23
3484,5/14/2022 16:39
3485,5/13/2022 16:36
3486,5/13/2022 11:07
3487,5/12/2022 14:47
3488,5/14/2022 7:48
3489,5/12/2022 15:29
3490,5/13/2022 1:39
3491,5/13/2022 15:17
3492,5/12/2022 22:24
3493,5/12/2022 9:27
3494,5/14/2022 0:29
3495,5/12/2022 22:51
3496,5/13/2022 1:43
3497,5/12/2022 18:32
3498,5/12/2022 5:20
3499,5/14/2022 6:14
3500,5/13/2022 7:28
3501,5/13/2022 18:42
3502,5/14/2022 10:44
3503,5/13/2022 6:53
3504,5/13/2022 23:08
3505,5/13/2022 18:46
3506,5/14/2022 0:05
3507,5/13/2022 13:28
3508,5/12/2022 13:32
3509,5/14/2022 16:06
3510,5/14/2022 3:03
3511,5/14/2022 18:46
3512,5/12/2022 13:15
3513,5/14/2022 18:00
3514,5/13/2022 20:43
3515,5/12/2022 6:32
3516,5/12/2022 9:54
3517,5/13/2022 2:02
3518,5/14/2022 18:39
3519,5/13/2022 1:46
3520,5/12/2022 20:05
3521,5/14/2022 0:13
3522,5/13/2022 17:33
3523,5/14/2022 4:34
3524,5/14/2022 11:30
3525,5/13/2022 18:04
3526,5/12/2022 16:49
3527,5/12/2022 6:31
3528,5/14/2022 6:20
3529,5/14/2022 0:22
3530,5/12/2022 18:41
3531,5/13/2022 19:31
3532,5/12/2022 20:49
3533,5/14/2022 3:20
3534,5/13/2022 20:06
3535,5/13/2022 9:35
3536,5/13/2022 19:30
3537,5/14/2022 18:52
3538,5/13/2022 11:43
3539,5/13/2022 2:39
3540,5/13/2022 13:24
3541,5/14/2022 10:39
3542,5/14/2022 11:29
3543,5/14/2022 17:26
3544,5/12/2022 12:38
3545,5/12/2022 9:51
3546,5/14/2022 22:37
3547,5/13/2022 14:24
3548,5/13/2022 5:05
3549,5/14/2022 11:20
3550,5/14/2022 17:48
3551,5/14/2022 8:38
3552,5/14/2022 6:00
3553,5/14/2022 4:33
3554,5/12/2022 21:57
3555,5/14/2022 9:04
3556,5/12/2022 23:21
3557,5/12/2022 16:55
3558,5/13/2022 6:26
3559,5/12/2022 19:00
3560,5/13/2022 18:02
3561,5/12/2022 21:40
3562,5/12/2022 9:54
3563,5/14/2022 18:20
3564,5/14/2022 22:15
3565,5/14/2022 4:05
3566,5/13/2022 5:31
3567,5/12/2022 5:46
3568,5/14/2022 22:38
3569,5/13/2022 16:09
3570,5/12/2022 6:18
3571,5/12/2022 5:10
3572,5/12/2022 16:00
3573,5/12/2022 14:05
3574,5/12/2022 8:10
3575,5/14/2022 16:09
3576,5/13/2022 1:36
3577,5/12/2022 18:21
3578,5/13/2022 17:44
3579,5/12/2022 13:51
3580,5/14/2022 18:46
3581,5/14/2022 2:13
3582,5/14/2022 3:29
3583,5/14/2022 1:39
3584,5/14/2022 7:27
3585,5/13/2022 11:18
3586,5/12/2022 20:20
3587,5/14/2022 23:08
3588,5/13/2022 19:26
3589,5/14/2022 15:45
3590,5/13/2022 5:48
3591,5/13/2022 21:44
3592,5/12/2022 6:50
3593,5/13/2022 7:07
3594,5/13/2022 13:10
3595,5/12/2022 17:22
3596,5/12/2022 22:54
3597,5/14/2022 6:05
3598,5/14/2022 22:55
3599,5/13/2022 10:14
3600,5/14/2022 12:04
3601,5/13/2022 11:37
3602,5/12/2022 1:14
3603,5/14/2022 12:58
3604,5/13/2022 11:28
3605,5/14/2022 2:10
3606,5/14/2022 16:57
3607,5/13/2022 16:39
3608,5/12/2022 5:00
3609,5/12/2022 1:52
3610,5/13/2022 5:31
3611,5/14/2022 8:45
3612,5/13/2022 6:50
3613,5/12/2022 9:55
3614,5/13/2022 13:23
3615,5/14/2022 11:09
3616,5/14/2022 10:32
3617,5/14/2022 15:01
3618,5/12/2022 20:05
3619,5/13/2022 21:54
3620,5/14/2022 21:19
3621,5/13/2022 0:59
3622,5/14/2022 5:30
3623,5/14/2022 21:17
3624,5/14/2022 13:21
3625,5/12/2022 17:59
3626,5/14/2022 20:36
3627,5/14/2022 23:57
3628,5/13/2022 9:14
3629,5/12/2022 12:21
3630,5/14/2022 12:54
3631,5/13/2022 4:17
3632,5/12/2022 5:03
3633,5/13/2022 20:30
3634,5/12/2022 6:10
3635,5/14/2022 17:31
3636,5/13/2022 14:16
3637,5/12/2022 3:40
3638,5/12/2022 17:32
3639,5/13/2022 4:33
3640,5/14/2022 1:04
3641,5/13/2022 9:07
3642,5/14/2022 7:31
