userID,movieID,rating,year,month,day,Date,actorID,genreMovieID,,,,
3077,8784,3,2008,8,4,8/4/2008,3077,3077,,,,
3078,8813,3.5,2008,7,8,7/8/2008,3078,3078,,,,
3079,8833,3,2008,7,11,7/11/2008,3079,3079,,,,
3080,8836,3,2008,7,30,7/30/2008,3080,3080,,,,
3081,8866,3,2008,7,8,7/8/2008,3081,3081,,,,
3082,8868,2.5,2008,7,11,7/11/2008,3082,3082,,,,
3083,8869,2.5,2008,7,30,7/30/2008,3083,3083,,,,
3084,8873,4,2008,7,7,7/7/2008,3084,3084,,,,
3085,8910,4.5,2008,7,8,7/8/2008,3085,3085,,,,
3086,8915,3.5,2008,7,11,7/11/2008,3086,3086,,,,
3087,8916,3,2008,8,4,8/4/2008,3087,3087,,,,
3088,8919,3.5,2008,7,7,7/7/2008,3088,3088,,,,
3089,8948,2.5,2008,7,11,7/11/2008,3089,3089,,,,
3090,8949,3,2008,7,10,7/10/2008,3090,3090,,,,
3091,8950,3,2008,7,7,7/7/2008,3091,3091,,,,
3092,8951,3,2008,7,30,7/30/2008,3092,3092,,,,
3093,8958,4,2008,8,2,8/2/2008,3093,3093,,,,
3094,8961,3.5,2008,7,8,7/8/2008,3094,3094,,,,
3095,8970,4.5,2008,7,7,7/7/2008,3095,3095,,,,
3096,8972,3,2008,7,30,7/30/2008,3096,3096,,,,
3097,8973,4,2008,7,15,7/15/2008,3097,3097,,,,
3098,8981,3,2008,7,11,7/11/2008,3098,3098,,,,
3099,8984,2.5,2008,7,7,7/7/2008,3099,3099,,,,
3100,9010,3,2008,8,3,8/3/2008,3100,3100,,,,
3101,26680,3,2008,7,11,7/11/2008,3101,3101,,,,
3102,27416,3.5,2008,7,15,7/15/2008,3102,3102,,,,
3103,27773,3.5,2008,10,19,10/19/2008,3103,3103,,,,
3104,27803,4,2008,7,8,7/8/2008,3104,3104,,,,
3105,27815,3,2008,10,22,10/22/2008,3105,3105,,,,
3106,27821,3,2008,7,17,7/17/2008,3106,3106,,,,
3107,27851,4,2008,8,3,8/3/2008,3107,3107,,,,
3108,30707,4.5,2008,7,10,7/10/2008,3108,3108,,,,
3109,30749,3.5,2008,7,10,7/10/2008,3109,3109,,,,
3110,30793,4,2008,7,11,7/11/2008,3110,3110,,,,
3111,30803,5,2008,7,17,7/17/2008,3111,3111,,,,
3112,30810,3,2008,7,7,7/7/2008,3112,3112,,,,
3113,30812,3,2008,7,11,7/11/2008,3113,3113,,,,
3114,30822,3,2008,7,7,7/7/2008,3114,3114,,,,
3115,30850,1.5,2008,7,7,7/7/2008,3115,3115,,,,
3116,30898,2.5,2008,7,11,7/11/2008,3116,3116,,,,
3117,31114,3.5,2008,7,7,7/7/2008,3117,3117,,,,
3118,31433,3.5,2008,7,15,7/15/2008,3118,3118,,,,
3119,31658,5,2008,7,7,7/7/2008,3119,3119,,,,
3120,31696,3,2008,7,17,7/17/2008,3120,3120,,,,
3121,31952,4,2008,8,3,8/3/2008,3121,3121,,,,
3122,32025,3.5,2008,7,15,7/15/2008,3122,3122,,,,
3123,32291,3,2008,7,7,7/7/2008,3123,3123,,,,
3124,32584,3.5,2008,7,28,7/28/2008,3124,3124,,,,
3125,32587,4.5,2008,7,7,7/7/2008,3125,3125,,,,
3126,32596,2.5,2008,7,15,7/15/2008,3126,3126,,,,
3127,33145,4,2008,7,28,7/28/2008,3127,3127,,,,
3128,33162,3,2008,7,11,7/11/2008,3128,3128,,,,
3129,33166,3,2008,7,10,7/10/2008,3129,3129,,,,
3130,33493,3,2008,7,17,7/17/2008,3130,3130,,,,
3131,33669,3.5,2008,11,19,11/19/2008,3131,3131,,,,
3132,33679,2.5,2008,7,7,7/7/2008,3132,3132,,,,
3133,33794,3.5,2008,9,8,9/8/2008,3133,3133,,,,
3134,33880,4,2008,8,2,8/2/2008,3134,3134,,,,
3135,34048,3,2008,7,7,7/7/2008,3135,3135,,,,
3136,34162,2.5,2008,7,10,7/10/2008,3136,3136,,,,
3137,34319,3.5,2008,7,7,7/7/2008,3137,3137,,,,
3138,34336,3.5,2008,7,7,7/7/2008,3138,3138,,,,
3139,34437,3.5,2008,7,7,7/7/2008,3139,3139,,,,
3140,34523,3.5,2008,9,10,9/10/2008,3140,3140,,,,
3141,34528,3,2008,11,16,11/16/2008,3141,3141,,,,
3142,35836,3,2008,7,10,7/10/2008,3142,3142,,,,
3143,35957,3,2008,7,30,7/30/2008,3143,3143,,,,
3144,36401,2.5,2008,7,11,7/11/2008,3144,3144,,,,
3145,36517,3.5,2008,7,8,7/8/2008,3145,3145,,,,
3146,36525,3.5,2008,7,11,7/11/2008,3146,3146,,,,
3147,36527,2.5,2008,7,11,7/11/2008,3147,3147,,,,
3148,36537,3,2008,7,11,7/11/2008,3148,3148,,,,
3149,37475,2,2008,7,7,7/7/2008,3149,3149,,,,
3150,37729,4,2008,7,7,7/7/2008,3150,3150,,,,
3151,37733,3.5,2008,7,17,7/17/2008,3151,3151,,,,
3152,38061,3.5,2008,10,19,10/19/2008,3152,3152,,,,
3153,38499,3,2008,10,25,10/25/2008,3153,3153,,,,
3154,38798,3,2008,7,11,7/11/2008,3154,3154,,,,
3155,39183,5,2008,7,14,7/14/2008,3155,3155,,,,
3156,39231,2.5,2008,7,8,7/8/2008,3156,3156,,,,
3157,39234,3,2008,7,11,7/11/2008,3157,3157,,,,
3158,39292,3,2008,7,11,7/11/2008,3158,3158,,,,
3159,39427,3,2008,9,1,9/1/2008,3159,3159,,,,
3160,39435,3,2008,7,30,7/30/2008,3160,3160,,,,
3161,39449,4,2008,7,17,7/17/2008,3161,3161,,,,
3162,40278,3,2008,7,14,7/14/2008,3162,3162,,,,
3163,40414,3.5,2008,7,11,7/11/2008,3163,3163,,,,
3164,40583,3,2008,7,11,7/11/2008,3164,3164,,,,
3165,40819,4,2008,7,7,7/7/2008,3165,3165,,,,
3166,40870,4,2008,7,7,7/7/2008,3166,3166,,,,
3167,40955,3.5,2008,7,30,7/30/2008,3167,3167,,,,
3168,40966,2.5,2008,7,11,7/11/2008,3168,3168,,,,
3169,41025,3,2008,7,7,7/7/2008,3169,3169,,,,
3170,41285,4.5,2008,7,7,7/7/2008,3170,3170,,,,
3171,41566,3.5,2008,7,10,7/10/2008,3171,3171,,,,
3172,41573,3,2008,7,11,7/11/2008,3172,3172,,,,
3173,41863,3,2008,9,5,9/5/2008,3173,3173,,,,
3174,42004,4,2008,8,2,8/2/2008,3174,3174,,,,
3175,42007,3,2008,7,11,7/11/2008,3175,3175,,,,
3176,42015,2.5,2008,7,14,7/14/2008,3176,3176,,,,
3177,42021,2.5,2008,7,8,7/8/2008,3177,3177,,,,
3178,42418,3,2008,7,11,7/11/2008,3178,3178,,,,
3179,43744,2.5,2008,7,30,7/30/2008,3179,3179,,,,
3180,44161,3.5,2008,7,11,7/11/2008,3180,3180,,,,
3181,44191,3,2008,9,3,9/3/2008,3181,3181,,,,
3182,44195,3.5,2008,7,30,7/30/2008,3182,3182,,,,
3183,44199,3,2008,8,2,8/2/2008,3183,3183,,,,
3184,44555,4.5,2008,7,7,7/7/2008,3184,3184,,,,
3185,44665,3.5,2008,7,7,7/7/2008,3185,3185,,,,
3186,44694,4,2008,7,7,7/7/2008,3186,3186,,,,
3187,44761,3.5,2008,10,19,10/19/2008,3187,3187,,,,
3188,44864,3,2008,7,28,7/28/2008,3188,3188,,,,
3189,44929,2,2008,7,14,7/14/2008,3189,3189,,,,
3190,45081,2,2008,10,19,10/19/2008,3190,3190,,,,
3191,45668,2.5,2008,7,7,7/7/2008,3191,3191,,,,
3192,45720,3,2008,7,17,7/17/2008,3192,3192,,,,
3193,45722,3.5,2008,7,7,7/7/2008,3193,3193,,,,
3194,45726,1,2008,7,7,7/7/2008,3194,3194,,,,
3195,45732,2.5,2008,7,17,7/17/2008,3195,3195,,,,
3196,45880,3.5,2008,7,8,7/8/2008,3196,3196,,,,
3197,46578,3.5,2008,7,7,7/7/2008,3197,3197,,,,
3198,46723,3.5,2008,7,7,7/7/2008,3198,3198,,,,
3199,46967,2.5,2008,7,7,7/7/2008,3199,3199,,,,
3200,47202,4,2008,7,7,7/7/2008,3200,3200,,,,
3201,47423,3,2008,7,7,7/7/2008,3201,3201,,,,
3202,47610,3,2008,7,7,7/7/2008,3202,3202,,,,
3203,47894,4,2008,7,30,7/30/2008,3203,3203,,,,
3204,47970,3,2008,8,4,8/4/2008,3204,3204,,,,
3205,48043,4,2008,7,30,7/30/2008,3205,3205,,,,
3206,48082,3,2008,7,30,7/30/2008,3206,3206,,,,
3207,48142,2,2008,7,7,7/7/2008,3207,3207,,,,
3208,48262,4,2008,7,30,7/30/2008,3208,3208,,,,
3209,48394,4.5,2008,7,7,7/7/2008,3209,3209,,,,
3210,48412,2.5,2008,10,25,10/25/2008,3210,3210,,,,
3211,48516,3.5,2008,7,7,7/7/2008,3211,3211,,,,
3212,48696,3.5,2008,7,7,7/7/2008,3212,3212,,,,
3213,48738,4,2008,7,7,7/7/2008,3213,3213,,,,
3214,48744,3,2008,8,2,8/2/2008,3214,3214,,,,
3215,48774,2.5,2008,8,2,8/2/2008,3215,3215,,,,
3216,48780,3.5,2008,7,7,7/7/2008,3216,3216,,,,
3217,48783,3,2008,10,19,10/19/2008,3217,3217,,,,
3218,49286,2.5,2008,7,11,7/11/2008,3218,3218,,,,
3219,49530,4,2008,7,7,7/7/2008,3219,3219,,,,
3220,49772,3,2008,7,7,7/7/2008,3220,3220,,,,
3221,49961,5,2008,7,7,7/7/2008,3221,3221,,,,
3222,50068,4,2008,10,19,10/19/2008,3222,3222,,,,
3223,50162,4,2008,7,11,7/11/2008,3223,3223,,,,
3224,50442,3,2008,7,7,7/7/2008,3224,3224,,,,
3225,50514,3.5,2008,7,7,7/7/2008,3225,3225,,,,
3226,50601,3.5,2008,8,2,8/2/2008,3226,3226,,,,
3227,50685,3,2008,7,11,7/11/2008,3227,3227,,,,
3228,50802,1,2008,7,30,7/30/2008,3228,3228,,,,
3229,50872,3,2008,8,31,8/31/2008,3229,3229,,,,
3230,51084,2,2008,7,7,7/7/2008,3230,3230,,,,
3231,51540,4,2008,7,7,7/7/2008,3231,3231,,,,
3232,52241,4,2008,8,10,8/10/2008,3232,3232,,,,
3233,52328,3,2008,7,30,7/30/2008,3233,3233,,,,
3234,52604,2.5,2008,7,7,7/7/2008,3234,3234,,,,
3235,52668,2.5,2008,7,28,7/28/2008,3235,3235,,,,
3236,52967,4,2008,7,7,7/7/2008,3236,3236,,,,
3237,52973,3,2008,11,9,11/9/2008,3237,3237,,,,
3238,52975,3.5,2008,7,11,7/11/2008,3238,3238,,,,
3239,53125,3,2008,7,7,7/7/2008,3239,3239,,,,
3240,53322,3,2008,7,26,7/26/2008,3240,3240,,,,
3241,53519,3.5,2008,8,2,8/2/2008,3241,3241,,,,
3242,53550,4,2008,7,7,7/7/2008,3242,3242,,,,
3243,53988,3.5,2008,7,11,7/11/2008,3243,3243,,,,
3244,54259,4,2008,7,11,7/11/2008,3244,3244,,,,
3245,54286,4,2008,7,11,7/11/2008,3245,3245,,,,
3246,54745,3.5,2008,11,14,11/14/2008,3246,3246,,,,
3247,54780,3.5,2008,7,7,7/7/2008,3247,3247,,,,
3248,54796,3,2008,7,17,7/17/2008,3248,3248,,,,
3249,55052,3.5,2008,7,7,7/7/2008,3249,3249,,,,
3250,55069,4,2008,7,8,7/8/2008,3250,3250,,,,
3251,55080,3.5,2008,7,30,7/30/2008,3251,3251,,,,
3252,55094,3,2008,7,7,7/7/2008,3252,3252,,,,
3253,55118,4,2008,7,8,7/8/2008,3253,3253,,,,
3254,55247,5,2008,7,28,7/28/2008,3254,3254,,,,
3255,55253,3,2008,7,7,7/7/2008,3255,3255,,,,
3256,55269,4,2008,7,7,7/7/2008,3256,3256,,,,
3257,55276,3,2008,7,11,7/11/2008,3257,3257,,,,
3258,55280,5,2008,7,7,7/7/2008,3258,3258,,,,
3259,55288,3,2008,7,7,7/7/2008,3259,3259,,,,
3260,55290,3,2008,8,4,8/4/2008,3260,3260,,,,
3261,55363,4,2008,7,7,7/7/2008,3261,3261,,,,
3262,55402,4.5,2008,7,11,7/11/2008,3262,3262,,,,
3263,55805,3.5,2008,7,7,7/7/2008,3263,3263,,,,
3264,55814,5,2008,7,7,7/7/2008,3264,3264,,,,
3265,55820,3.5,2008,7,7,7/7/2008,3265,3265,,,,
3266,55872,3,2008,7,7,7/7/2008,3266,3266,,,,
3267,56152,3,2008,7,15,7/15/2008,3267,3267,,,,
3268,56274,2.5,2008,7,17,7/17/2008,3268,3268,,,,
3269,56286,4,2008,7,11,7/11/2008,3269,3269,,,,
3270,56333,3,2008,7,26,7/26/2008,3270,3270,,,,
3271,56367,4,2008,7,7,7/7/2008,3271,3271,,,,
3272,56757,3.5,2008,8,13,8/13/2008,3272,3272,,,,
3273,56788,2,2008,7,7,7/7/2008,3273,3273,,,,
3274,56941,1.5,2008,7,7,7/7/2008,3274,3274,,,,
3275,56949,3.5,2008,7,7,7/7/2008,3275,3275,,,,
3276,57243,5,2008,7,17,7/17/2008,3276,3276,,,,
3277,57669,4,2008,7,26,7/26/2008,3277,3277,,,,
3278,58025,2.5,2008,9,14,9/14/2008,3278,3278,,,,
3279,58078,2.5,2008,7,28,7/28/2008,3279,3279,,,,
3280,58103,3,2008,9,5,9/5/2008,3280,3280,,,,
3281,58105,3.5,2008,11,9,11/9/2008,3281,3281,,,,
3282,58154,3,2008,7,7,7/7/2008,3282,3282,,,,
3283,58246,2,2008,7,26,7/26/2008,3283,3283,,,,
3284,58334,3.5,2008,9,8,9/8/2008,3284,3284,,,,
3285,58347,3.5,2008,11,23,11/23/2008,3285,3285,,,,
3286,58381,3.5,2008,7,17,7/17/2008,3286,3286,,,,
3287,58418,2,2008,7,7,7/7/2008,3287,3287,,,,
3288,58490,3,2008,7,11,7/11/2008,3288,3288,,,,
3289,58559,3,2008,10,19,10/19/2008,3289,3289,,,,
3290,58803,3,2008,12,18,12/18/2008,3290,3290,,,,
3291,58998,3.5,2008,8,21,8/21/2008,3291,3291,,,,
3292,59141,3.5,2008,12,2,12/2/2008,3292,3292,,,,
3293,59315,3,2008,9,16,9/16/2008,3293,3293,,,,
3294,59333,2.5,2008,8,27,8/27/2008,3294,3294,,,,
3295,59725,2,2008,12,2,12/2/2008,3295,3295,,,,
3296,60147,3,2008,7,17,7/17/2008,3296,3296,,,,
3297,61071,2.5,2008,11,19,11/19/2008,3297,3297,,,,
3298,19,1.5,2007,8,28,8/28/2007,3298,3298,,,,
3299,344,3,2007,8,28,8/28/2007,3299,3299,,,,
3300,345,3,2007,8,28,8/28/2007,3300,3300,,,,
3301,410,3,2007,8,28,8/28/2007,3301,3301,,,,
3302,585,2.5,2007,8,28,8/28/2007,3302,3302,,,,
3303,910,4.5,2007,8,28,8/28/2007,3303,3303,,,,
3304,924,4,2007,8,28,8/28/2007,3304,3304,,,,
3305,1060,4,2007,8,28,8/28/2007,3305,3305,,,,
3306,1127,3,2007,8,28,8/28/2007,3306,3306,,,,
3307,1203,4,2007,8,28,8/28/2007,3307,3307,,,,
3308,1244,4.5,2007,8,28,8/28/2007,3308,3308,,,,
3309,1297,4.5,2007,8,28,8/28/2007,3309,3309,,,,
3310,1333,4,2007,8,28,8/28/2007,3310,3310,,,,
3311,1503,1.5,2007,8,28,8/28/2007,3311,3311,,,,
3312,1541,2.5,2007,8,28,8/28/2007,3312,3312,,,,
3313,1729,2.5,2007,8,28,8/28/2007,3313,3313,,,,
3314,2015,3.5,2007,8,28,8/28/2007,3314,3314,,,,
3315,2124,3.5,2007,8,28,8/28/2007,3315,3315,,,,
3316,2133,4,2007,8,28,8/28/2007,3316,3316,,,,
3317,2262,3,2007,8,28,8/28/2007,3317,3317,,,,
3318,2407,2.5,2007,8,28,8/28/2007,3318,3318,,,,
3319,2424,2.5,2007,8,28,8/28/2007,3319,3319,,,,
3320,2572,3,2007,8,28,8/28/2007,3320,3320,,,,
3321,3070,4.5,2007,8,28,8/28/2007,3321,3321,,,,
3322,3420,3.5,2007,8,28,8/28/2007,3322,3322,,,,
3323,3814,5,2007,8,28,8/28/2007,3323,3323,,,,
3324,4246,3,2007,8,28,8/28/2007,3324,3324,,,,
3325,4370,2,2007,8,28,8/28/2007,3325,3325,,,,
3326,4464,3.5,2007,8,28,8/28/2007,3326,3326,,,,
3327,4467,4,2007,8,28,8/28/2007,3327,3327,,,,
3328,5377,4,2007,8,28,8/28/2007,3328,3328,,,,
3329,5404,4.5,2007,8,28,8/28/2007,3329,3329,,,,
3330,5437,4,2007,8,28,8/28/2007,3330,3330,,,,
3331,5523,1,2007,8,28,8/28/2007,3331,3331,,,,
3332,5923,4,2007,8,28,8/28/2007,3332,3332,,,,
3333,5945,3,2007,8,28,8/28/2007,3333,3333,,,,
3334,6346,3.5,2007,8,28,8/28/2007,3334,3334,,,,
3335,6502,3.5,2007,8,28,8/28/2007,3335,3335,,,,
3336,7193,3,2007,8,28,8/28/2007,3336,3336,,,,
3337,51662,4,2007,8,28,8/28/2007,3337,3337,,,,
3338,52245,3.5,2007,8,28,8/28/2007,3338,3338,,,,
3339,1,5,2003,4,11,4/11/2003,3339,3339,,,,
3340,2,4,2004,2,24,2/24/2004,3340,3340,,,,
3341,7,2.5,2006,10,19,10/19/2006,3341,3341,,,,
3342,11,3.5,2003,8,22,8/22/2003,3342,3342,,,,
3343,17,5,2004,3,2,3/2/2004,3343,3343,,,,
3344,22,4,2005,6,30,6/30/2005,3344,3344,,,,
3345,25,3.5,2003,8,22,8/22/2003,3345,3345,,,,
3346,29,4.5,2003,11,1,11/1/2003,3346,3346,,,,
3347,31,3,2005,7,7,7/7/2005,3347,3347,,,,
3348,32,4,2003,4,11,4/11/2003,3348,3348,,,,
3349,34,4,2003,4,11,4/11/2003,3349,3349,,,,
3350,36,5,2003,4,12,4/12/2003,3350,3350,,,,
3351,39,4,2003,8,22,8/22/2003,3351,3351,,,,
3352,45,4,2003,8,22,8/22/2003,3352,3352,,,,
3353,46,3.5,2004,3,24,3/24/2004,3353,3353,,,,
3354,47,4,2003,8,22,8/22/2003,3354,3354,,,,
3355,50,4,2003,4,11,4/11/2003,3355,3355,,,,
3356,62,3,2005,6,30,6/30/2005,3356,3356,,,,
3357,70,2,2003,4,11,4/11/2003,3357,3357,,,,
3358,89,2,2003,4,11,4/11/2003,3358,3358,,,,
3359,105,4,2004,3,16,3/16/2004,3359,3359,,,,
3360,110,4,2003,4,11,4/11/2003,3360,3360,,,,
3361,112,4,2003,4,11,4/11/2003,3361,3361,,,,
3362,141,3.5,2004,2,24,2/24/2004,3362,3362,,,,
3363,150,5,2008,8,30,8/30/2008,3363,3363,,,,
3364,151,3,2005,6,30,6/30/2005,3364,3364,,,,
3365,153,2,2005,6,30,6/30/2005,3365,3365,,,,
3366,163,3,2003,4,11,4/11/2003,3366,3366,,,,
3367,168,3.5,2005,6,30,6/30/2005,3367,3367,,,,
3368,172,2,2005,7,5,7/5/2005,3368,3368,,,,
3369,173,3,2003,4,12,4/12/2003,3369,3369,,,,
3370,174,1,2003,4,12,4/12/2003,3370,3370,,,,
3371,176,2,2003,4,10,4/10/2003,3371,3371,,,,
3372,180,3.5,2004,9,9,9/9/2004,3372,3372,,,,
3373,185,3,2004,2,24,2/24/2004,3373,3373,,,,
3374,186,3.5,2004,9,17,9/17/2004,3374,3374,,,,
3375,190,3,2003,4,11,4/11/2003,3375,3375,,,,
3376,202,3,2003,4,12,4/12/2003,3376,3376,,,,
3377,203,4,2003,4,11,4/11/2003,3377,3377,,,,
3378,207,3,2003,4,12,4/12/2003,3378,3378,,,,
3379,208,4,2003,4,11,4/11/2003,3379,3379,,,,
3380,215,5,2003,4,11,4/11/2003,3380,3380,,,,
3381,223,5,2003,4,10,4/10/2003,3381,3381,,,,
3382,224,4.5,2005,3,16,3/16/2005,3382,3382,,,,
3383,229,4,2004,3,10,3/10/2004,3383,3383,,,,
3384,235,5,2003,4,11,4/11/2003,3384,3384,,,,
3385,253,5,2003,4,11,4/11/2003,3385,3385,,,,
3386,255,1,2004,4,5,4/5/2004,3386,3386,,,,
3387,256,3,2004,2,24,2/24/2004,3387,3387,,,,
3388,260,5,2003,4,11,4/11/2003,3388,3388,,,,
3389,266,4,2003,4,10,4/10/2003,3389,3389,,,,
3390,272,3,2003,4,11,4/11/2003,3390,3390,,,,
3391,280,4,2003,8,22,8/22/2003,3391,3391,,,,
3392,292,3,2003,4,11,4/11/2003,3392,3392,,,,
3393,296,5,2003,4,12,4/12/2003,3393,3393,,,,
3394,300,4,2003,4,12,4/12/2003,3394,3394,,,,
3395,303,3,2003,4,11,4/11/2003,3395,3395,,,,
3396,306,5,2003,4,10,4/10/2003,3396,3396,,,,
3397,307,5,2003,4,10,4/10/2003,3397,3397,,,,
3398,308,5,2003,4,10,4/10/2003,3398,3398,,,,
3399,314,4,2003,4,10,4/10/2003,3399,3399,,,,
3400,316,3,2003,4,11,4/11/2003,3400,3400,,,,
3401,317,4,2004,2,24,2/24/2004,3401,3401,,,,
3402,318,5,2003,4,11,4/11/2003,3402,3402,,,,
3403,319,3,2005,2,11,2/11/2005,3403,3403,,,,
3404,322,3,2003,4,11,4/11/2003,3404,3404,,,,
3405,327,2.5,2004,3,28,3/28/2004,3405,3405,,,,
3406,329,4,2003,4,11,4/11/2003,3406,3406,,,,
3407,332,3,2004,11,7,11/7/2004,3407,3407,,,,
3408,337,5,2003,8,22,8/22/2003,3408,3408,,,,
3409,339,3,2004,2,24,2/24/2004,3409,3409,,,,
3410,342,4,2003,4,11,4/11/2003,3410,3410,,,,
3411,345,4,2003,4,11,4/11/2003,3411,3411,,,,
3412,346,4,2004,3,16,3/16/2004,3412,3412,,,,
3413,348,5,2003,4,11,4/11/2003,3413,3413,,,,
3414,356,3,2003,4,11,4/11/2003,3414,3414,,,,
3415,357,4,2003,4,11,4/11/2003,3415,3415,,,,
3416,360,3,2004,9,12,9/12/2004,3416,3416,,,,
3417,364,4,2003,4,11,4/11/2003,3417,3417,,,,
3418,368,3,2004,2,24,2/24/2004,3418,3418,,,,
3419,376,4,2003,4,11,4/11/2003,3419,3419,,,,
3420,377,4,2003,4,11,4/11/2003,3420,3420,,,,
3421,412,4,2003,4,12,4/12/2003,3421,3421,,,,
3422,425,4,2004,3,16,3/16/2004,3422,3422,,,,
3423,432,3,2004,3,24,3/24/2004,3423,3423,,,,
3424,440,3.5,2005,7,5,7/5/2005,3424,3424,,,,
3425,447,4,2003,4,12,4/12/2003,3425,3425,,,,
3426,448,4,2004,3,16,3/16/2004,3426,3426,,,,
3427,452,4,2004,3,10,3/10/2004,3427,3427,,,,
3428,454,3,2003,4,12,4/12/2003,3428,3428,,,,
3429,457,4,2003,4,11,4/11/2003,3429,3429,,,,
3430,480,4,2003,4,11,4/11/2003,3430,3430,,,,
3431,490,4,2003,4,11,4/11/2003,3431,3431,,,,
3432,492,4,2003,4,12,4/12/2003,3432,3432,,,,
3433,497,5,2003,4,11,4/11/2003,3433,3433,,,,
3434,500,4,2004,2,24,2/24/2004,3434,3434,,,,
3435,501,4,2003,8,22,8/22/2003,3435,3435,,,,
3436,508,5,2003,4,11,4/11/2003,3436,3436,,,,
3437,509,4.5,2003,8,22,8/22/2003,3437,3437,,,,
3438,514,3,2003,4,10,4/10/2003,3438,3438,,,,
3439,515,5,2003,8,22,8/22/2003,3439,3439,,,,
3440,518,3,2003,4,12,4/12/2003,3440,3440,,,,
3441,520,4,2004,3,16,3/16/2004,3441,3441,,,,
3442,527,5,2003,4,10,4/10/2003,3442,3442,,,,
3443,529,3.5,2003,8,22,8/22/2003,3443,3443,,,,
3444,539,4,2003,4,11,4/11/2003,3444,3444,,,,
3445,540,3,2004,2,24,2/24/2004,3445,3445,,,,
3446,541,4,2003,4,10,4/10/2003,3446,3446,,,,
3447,551,4,2003,4,11,4/11/2003,3447,3447,,,,
3448,552,4,2005,6,30,6/30/2005,3448,3448,,,,
3449,555,5,2003,4,11,4/11/2003,3449,3449,,,,
3450,556,4.5,2003,7,8,7/8/2003,3450,3450,,,,
3451,562,4,2003,4,11,4/11/2003,3451,3451,,,,
3452,581,4,2003,4,14,4/14/2003,3452,3452,,,,
3453,585,3,2006,4,3,4/3/2006,3453,3453,,,,
3454,586,3,2004,2,24,2/24/2004,3454,3454,,,,
3455,587,4,2004,2,24,2/24/2004,3455,3455,,,,
3456,588,4,2003,4,11,4/11/2003,3456,3456,,,,
3457,589,5,2003,4,11,4/11/2003,3457,3457,,,,
3458,590,4,2003,4,11,4/11/2003,3458,3458,,,,
3459,592,4,2003,4,11,4/11/2003,3459,3459,,,,
3460,593,4,2003,4,10,4/10/2003,3460,3460,,,,
3461,594,4,2003,4,11,4/11/2003,3461,3461,,,,
3462,595,4,2003,4,11,4/11/2003,3462,3462,,,,
3463,596,4,2003,4,11,4/11/2003,3463,3463,,,,
3464,597,4,2004,2,24,2/24/2004,3464,3464,,,,
3465,605,3,2004,3,15,3/15/2004,3465,3465,,,,
3466,608,4.5,2003,8,22,8/22/2003,3466,3466,,,,
3467,616,5,2003,4,11,4/11/2003,3467,3467,,,,
3468,619,3,2003,4,12,4/12/2003,3468,3468,,,,
3469,647,4,2003,8,22,8/22/2003,3469,3469,,,,
3470,648,4,2003,4,10,4/10/2003,3470,3470,,,,
3471,653,3,2003,4,11,4/11/2003,3471,3471,,,,
3472,661,3,2003,4,11,4/11/2003,3472,3472,,,,
3473,678,4.5,2003,8,22,8/22/2003,3473,3473,,,,
3474,708,4,2003,4,11,4/11/2003,3474,3474,,,,
3475,714,3,2003,4,12,4/12/2003,3475,3475,,,,
3476,733,3,2003,4,11,4/11/2003,3476,3476,,,,
3477,736,3,2003,4,11,4/11/2003,3477,3477,,,,
3478,745,4.5,2004,9,23,9/23/2004,3478,3478,,,,
3479,750,5,2003,4,10,4/10/2003,3479,3479,,,,
3480,759,4.5,2003,8,22,8/22/2003,3480,3480,,,,
3481,766,3,2004,3,7,3/7/2004,3481,3481,,,,
3482,780,4,2003,4,11,4/11/2003,3482,3482,,,,
3483,784,4,2004,3,7,3/7/2004,3483,3483,,,,
3484,800,4,2003,4,10,4/10/2003,3484,3484,,,,
3485,818,3,2004,3,15,3/15/2004,3485,3485,,,,
3486,832,4,2004,2,24,2/24/2004,3486,3486,,,,
3487,837,3,2003,12,15,12/15/2003,3487,3487,,,,
3488,838,4.5,2003,8,22,8/22/2003,3488,3488,,,,
3489,839,2,2003,4,10,4/10/2003,3489,3489,,,,
3490,849,3.5,2004,3,2,3/2/2004,3490,3490,,,,
3491,858,5,2003,4,11,4/11/2003,3491,3491,,,,
3492,861,4,2003,4,11,4/11/2003,3492,3492,,,,
3493,899,5,2003,4,11,4/11/2003,3493,3493,,,,
3494,902,4.5,2003,6,22,6/22/2003,3494,3494,,,,
3495,903,5,2003,4,11,4/11/2003,3495,3495,,,,
3496,904,5,2003,4,10,4/10/2003,3496,3496,,,,
3497,906,4,2003,4,11,4/11/2003,3497,3497,,,,
3498,908,5,2003,4,11,4/11/2003,3498,3498,,,,
3499,909,4,2004,9,12,9/12/2004,3499,3499,,,,
3500,910,5,2003,4,11,4/11/2003,3500,3500,,,,
3501,911,5,2003,4,11,4/11/2003,3501,3501,,,,
3502,912,5,2003,4,11,4/11/2003,3502,3502,,,,
3503,913,5,2003,4,10,4/10/2003,3503,3503,,,,
3504,914,5,2003,6,22,6/22/2003,3504,3504,,,,
3505,915,5,2003,4,11,4/11/2003,3505,3505,,,,
3506,916,5,2003,4,11,4/11/2003,3506,3506,,,,
3507,918,4,2003,6,22,6/22/2003,3507,3507,,,,
3508,919,5,2003,4,11,4/11/2003,3508,3508,,,,
3509,920,4,2003,6,22,6/22/2003,3509,3509,,,,
